"","user_rating_ver","size_bytes","price","price_degree","avg_rating_count_ver","rating_count_ver","sup_devices_num","cont_rating","ipad_sc_urls_num","lang_num","vpp_lic","cont_rating_degree"
"6484",5,58260480,0.99,"Low",5.025,201,40,9,4,1,TRUE,"Middle"
"6485",4,16818176,4.99,"Low",0.540540540540541,20,37,4,4,16,TRUE,"Low"
"6486",0,36271104,0,"Low",0,0,38,4,5,1,TRUE,"Low"
"6487",4.5,266678272,0,"Low",7.02631578947368,267,38,4,5,11,TRUE,"Low"
"6488",4.5,266102784,0,"Low",4,152,38,4,5,11,TRUE,"Low"
"6489",4,57439232,0,"Low",0.315789473684211,12,38,4,5,1,TRUE,"Low"
"6490",5,106796032,2.99,"Low",0.0526315789473684,2,38,4,5,1,TRUE,"Low"
"6491",3,86984704,0,"Low",4.32432432432432,160,37,4,4,1,TRUE,"Low"
"6492",4,23758848,2.99,"Low",0.0540540540540541,2,37,17,5,1,TRUE,"High"
"6493",4,100835328,0,"Low",0.842105263157895,32,38,4,5,1,TRUE,"Low"
"6494",4.5,168288256,0,"Low",2.35,94,40,12,5,10,TRUE,"Middle"
"6495",0,30086144,0,"Low",0,0,37,4,3,1,FALSE,"Low"
"6496",0,248943616,0,"Low",0,0,37,4,5,1,TRUE,"Low"
"6497",0,177617920,0,"Low",0,0,38,12,4,1,TRUE,"Middle"
"6498",3.5,306835456,1.99,"Low",0.324324324324324,12,37,4,3,1,TRUE,"Low"
"6499",4.5,52106240,0,"Low",0.0540540540540541,2,37,4,4,13,TRUE,"Low"
"6500",4.5,73325568,5.99,"Normal",1.94736842105263,74,38,12,5,1,TRUE,"Middle"
"6501",5,464015360,4.99,"Low",0.0810810810810811,3,37,4,5,8,TRUE,"Low"
"6502",4,154840064,0,"Low",7.575,303,40,12,5,14,TRUE,"Middle"
"6503",4.5,87257088,1.99,"Low",1.37837837837838,51,37,4,5,7,TRUE,"Low"
"6504",3,95812608,1.99,"Low",0.225,9,40,4,5,11,TRUE,"Low"
"6505",5,295772160,2.99,"Low",0.0526315789473684,2,38,4,5,14,TRUE,"Low"
"6506",4,86775808,0,"Low",12.2162162162162,452,37,4,5,1,TRUE,"Low"
"6507",4,86874112,0,"Low",126.837837837838,4693,37,12,4,1,TRUE,"Middle"
"6508",4.5,121892864,0,"Low",0.459459459459459,17,37,4,5,1,TRUE,"Low"
"6509",4,57117696,0,"Low",0.135135135135135,5,37,12,0,1,TRUE,"Middle"
"6510",0,47337472,0.99,"Low",0,0,37,4,0,31,TRUE,"Low"
"6511",0,8382464,0,"Low",0,0,38,4,0,1,TRUE,"Low"
"6512",0,372767744,0.99,"Low",0,0,40,4,5,1,TRUE,"Low"
"6513",3.5,259855360,2.99,"Low",1.16216216216216,43,37,4,5,1,TRUE,"Low"
"6514",4.5,99457024,1.99,"Low",21.1081081081081,781,37,4,5,2,TRUE,"Low"
"6515",4.5,33778688,0,"Low",1.875,75,40,4,2,1,TRUE,"Low"
"6516",4.5,147982336,0,"Low",1.05263157894737,40,38,4,5,1,TRUE,"Low"
"6517",0,12994560,0,"Low",0,0,38,17,3,2,TRUE,"High"
"6518",0,54715392,0.99,"Low",0,0,38,9,0,1,TRUE,"Middle"
"6519",4.5,275863552,0,"Low",2.81081081081081,104,37,12,5,45,TRUE,"Middle"
"6520",4.5,1258856448,6.99,"Normal",2.625,63,24,9,5,3,TRUE,"Middle"
"6521",4,347128832,0,"Low",0.15,6,40,4,5,1,TRUE,"Low"
"6522",0,124729344,0,"Low",0,0,43,9,5,8,TRUE,"Middle"
"6523",0,208609280,0,"Low",0,0,40,4,5,1,TRUE,"Low"
"6524",4,27029504,0,"Low",1.56756756756757,58,37,17,2,1,TRUE,"High"
"6525",4,89927680,0,"Low",19.4054054054054,718,37,12,4,1,TRUE,"Middle"
"6526",5,581873664,0.99,"Low",0.0526315789473684,2,38,4,5,1,TRUE,"Low"
"6527",5,33594368,0.99,"Low",0.0540540540540541,2,37,4,5,1,TRUE,"Low"
"6528",4.5,111087616,0,"Low",12.4736842105263,474,38,4,5,1,TRUE,"Low"
"6529",1,15209472,2.99,"Low",0.162162162162162,6,37,4,3,1,TRUE,"Low"
"6530",5,324570112,2.99,"Low",0.27027027027027,10,37,4,5,6,TRUE,"Low"
"6531",5,79226880,0,"Low",0.0263157894736842,1,38,4,5,1,TRUE,"Low"
"6532",3,118339584,0,"Low",2.26315789473684,86,38,4,5,11,TRUE,"Low"
"6533",0,146377728,0,"Low",0,0,38,12,5,1,TRUE,"Middle"
"6534",4.5,79694848,0,"Low",0.710526315789474,27,38,4,5,1,TRUE,"Low"
"6535",2,6919168,0,"Low",0.027027027027027,1,37,12,1,1,TRUE,"Middle"
"6536",4.5,34964480,0.99,"Low",0.5,12,24,4,5,1,TRUE,"Low"
"6537",4,63809536,0,"Low",0.710526315789474,27,38,4,5,1,TRUE,"Low"
"6538",5,35904512,0.99,"Low",1.48648648648649,55,37,4,0,1,TRUE,"Low"
"6539",0,70739968,0,"Low",0,0,38,4,0,1,TRUE,"Low"
"6540",0,68495360,0,"Low",0,0,38,4,0,1,TRUE,"Low"
"6541",4,85723136,0,"Low",0.810810810810811,30,37,4,5,1,TRUE,"Low"
"6542",4.5,140116992,0,"Low",0.35,14,40,4,5,16,TRUE,"Low"
"6543",4.5,295349248,0,"Low",15.4324324324324,571,37,4,4,2,TRUE,"Low"
"6544",4,909051904,6.99,"Normal",1.79166666666667,43,24,9,5,4,TRUE,"Middle"
"6545",4,105310208,0,"Low",49.4054054054054,1828,37,12,4,1,TRUE,"Middle"
"6546",5,411290624,0.99,"Low",0.027027027027027,1,37,4,4,7,TRUE,"Low"
"6547",0,114503680,0.99,"Low",0,0,37,12,5,1,TRUE,"Middle"
"6548",3,13390848,0,"Low",0.684210526315789,26,38,12,4,1,TRUE,"Middle"
"6549",3,121761792,2.99,"Low",0.027027027027027,1,37,4,4,1,TRUE,"Low"
"6550",4,104267776,0,"Low",0.24,6,25,4,5,13,TRUE,"Low"
"6551",4.5,5574656,4.99,"Low",0.864864864864865,32,37,4,0,1,TRUE,"Low"
"6552",4,107682816,0,"Low",0.162162162162162,6,37,4,5,1,TRUE,"Low"
"6553",5,468171776,0,"Low",30.7105263157895,1167,38,9,5,1,TRUE,"Middle"
"6554",3.5,1061347328,4.99,"Low",4.84,121,25,17,5,1,TRUE,"High"
"6555",3,8155136,2.99,"Low",0.131578947368421,5,38,4,2,1,TRUE,"Low"
"6556",3.5,71521280,0,"Low",1.425,57,40,9,1,1,TRUE,"Middle"
"6557",1,11693056,0.99,"Low",0.027027027027027,1,37,4,3,7,TRUE,"Low"
"6558",0,42014720,0,"Low",0,0,37,9,0,2,TRUE,"Middle"
"6559",5,218459136,0,"Low",0.0263157894736842,1,38,9,5,15,TRUE,"Middle"
"6560",4.5,252726272,0,"Low",0.324324324324324,12,37,4,5,1,TRUE,"Low"
"6561",4,474814464,0,"Low",1,37,37,4,5,1,TRUE,"Low"
"6562",0,100804608,0,"Low",0,0,37,4,4,1,TRUE,"Low"
"6563",4.5,74104832,0,"Low",0.263157894736842,10,38,4,3,1,TRUE,"Low"
"6564",5,179205120,0,"Low",0.0526315789473684,2,38,9,5,1,TRUE,"Middle"
"6565",4,564712448,0,"Low",1.36842105263158,52,38,12,5,1,TRUE,"Middle"
"6566",3.5,61067264,2.99,"Low",0.162162162162162,6,37,12,5,1,TRUE,"Middle"
"6567",5,782278656,6.99,"Normal",0.162162162162162,6,37,9,5,5,TRUE,"Middle"
"6568",4,90124288,0,"Low",230.675675675676,8535,37,4,4,1,TRUE,"Low"
"6569",4,75583488,1.99,"Low",5.24324324324324,194,37,4,5,4,TRUE,"Low"
"6570",5,86930432,0.99,"Low",14.4864864864865,536,37,12,0,1,TRUE,"Middle"
"6571",4.5,113281024,4.99,"Low",0.702702702702703,26,37,4,5,2,TRUE,"Low"
"6572",3.5,38429696,0,"Low",0.0810810810810811,3,37,4,5,1,TRUE,"Low"
"6573",0,6189056,0,"Low",0,0,37,4,0,1,TRUE,"Low"
"6574",3.5,12260352,0,"Low",2.10810810810811,78,37,4,4,1,TRUE,"Low"
"6575",0,260301824,0,"Low",0,0,40,4,5,1,TRUE,"Low"
"6576",4,54827008,3.99,"Low",26.6756756756757,987,37,4,4,13,TRUE,"Low"
"6577",2,164418560,1.99,"Low",0.0540540540540541,2,37,4,5,13,TRUE,"Low"
"6578",3.5,817638400,6.99,"Normal",0.27027027027027,10,37,9,5,5,TRUE,"Middle"
"6579",3,270085120,0,"Low",0.108108108108108,4,37,4,5,1,TRUE,"Low"
"6580",5,107992064,0,"Low",0.763157894736842,29,38,9,5,2,TRUE,"Middle"
"6581",3,80132096,0,"Low",0.0263157894736842,1,38,4,0,3,TRUE,"Low"
"6582",4.5,258095104,0,"Low",3.975,159,40,12,5,1,TRUE,"Middle"
"6583",2,72806400,0,"Low",4.24324324324324,157,37,12,5,1,TRUE,"Middle"
"6584",4,345926656,0,"Low",0.75,30,40,4,5,1,TRUE,"Low"
"6585",2,13818880,0,"Low",2.81081081081081,104,37,4,0,1,TRUE,"Low"
"6586",4.5,12455936,0,"Low",0.325,13,40,4,5,1,TRUE,"Low"
"6587",0,12472320,0,"Low",0,0,37,4,0,1,TRUE,"Low"
"6588",5,108771328,0,"Low",10.9459459459459,405,37,4,5,16,TRUE,"Low"
"6589",2,14546944,0,"Low",0.475,19,40,4,2,1,TRUE,"Low"
"6590",5,202242048,3.99,"Low",3.13513513513514,116,37,12,5,1,TRUE,"Middle"
"6591",4.5,636487680,6.99,"Normal",1.35135135135135,50,37,12,5,1,TRUE,"Middle"
"6592",4.5,112036864,0,"Low",0.184210526315789,7,38,4,5,2,TRUE,"Low"
"6593",3,81762304,0,"Low",1.64864864864865,61,37,4,0,1,TRUE,"Low"
"6594",4.5,138456064,0.99,"Low",8.45,338,40,9,5,1,TRUE,"Middle"
"6595",0,418452480,5.99,"Normal",0,0,38,12,0,1,FALSE,"Middle"
"6596",3.5,2424459264,0.99,"Low",1.5,57,38,4,5,1,TRUE,"Low"
"6597",4,89332736,0,"Low",0.975,39,40,4,0,1,TRUE,"Low"
"6598",3.5,138648576,0,"Low",0.378378378378378,14,37,4,5,12,TRUE,"Low"
"6599",3.5,82624512,0,"Low",0.0857142857142857,3,35,4,5,12,TRUE,"Low"
"6600",0,352789504,0,"Low",0,0,40,12,0,1,TRUE,"Middle"
"6601",4.5,253285376,1.99,"Low",0.27027027027027,10,37,12,5,1,TRUE,"Middle"
"6602",4,111053824,0,"Low",0.315789473684211,12,38,4,5,1,TRUE,"Low"
"6603",2.5,47009792,1.99,"Low",0.189189189189189,7,37,17,5,1,TRUE,"High"
"6604",0,566353920,0,"Low",0,0,40,4,5,1,TRUE,"Low"
"6605",1,58569728,3.99,"Low",2.08108108108108,77,37,4,0,1,TRUE,"Low"
"6606",3.5,105654272,0,"Low",1.35135135135135,50,37,4,4,1,TRUE,"Low"
"6607",0,37677056,0.99,"Low",0,0,37,4,0,1,TRUE,"Low"
"6608",2,62693376,0,"Low",0.135135135135135,5,37,4,1,8,TRUE,"Low"
"6609",4.5,97858560,0,"Low",0.0789473684210526,3,38,4,5,1,TRUE,"Low"
"6610",0,48162816,0,"Low",0,0,38,4,5,1,TRUE,"Low"
"6611",0,547368960,0.99,"Low",0,0,37,4,2,1,TRUE,"Low"
"6612",0,86294528,1.99,"Low",0,0,37,4,0,1,TRUE,"Low"
"6613",4.5,112238592,0,"Low",8.73684210526316,332,38,4,5,1,TRUE,"Low"
"6614",3,85424128,0,"Low",6.62162162162162,245,37,12,4,1,TRUE,"Middle"
"6615",3,42780672,1.99,"Low",0.351351351351351,13,37,4,5,1,TRUE,"Low"
"6616",4,191881216,0,"Low",0.228571428571429,8,35,4,5,1,TRUE,"Low"
"6617",5,47372288,0,"Low",0.0263157894736842,1,38,4,5,1,TRUE,"Low"
"6618",5,55673856,0,"Low",26.4594594594595,979,37,4,3,8,TRUE,"Low"
"6619",4.5,25849856,0,"Low",89.2631578947368,3392,38,4,4,2,TRUE,"Low"
"6620",0,161975296,0,"Low",0,0,37,17,0,1,TRUE,"High"
"6621",3,268432384,0,"Low",0.243243243243243,9,37,4,5,1,TRUE,"Low"
"6622",3.5,794261504,0,"Low",3.51351351351351,130,37,9,5,1,TRUE,"Middle"
"6623",5,9001984,1.99,"Low",0.135135135135135,5,37,4,5,1,TRUE,"Low"
"6624",0,86067200,0,"Low",0,0,38,4,4,1,TRUE,"Low"
"6625",1,19608576,0,"Low",0.135135135135135,5,37,4,2,1,TRUE,"Low"
"6626",3,66592768,2.99,"Low",2.05,82,40,17,5,1,TRUE,"High"
"6627",1,47483904,0,"Low",0.027027027027027,1,37,9,0,2,TRUE,"Middle"
"6628",4.5,59320320,0,"Low",0.05,2,40,4,5,2,TRUE,"Low"
"6629",3.5,46682112,0,"Low",0.891891891891892,33,37,4,2,1,TRUE,"Low"
"6630",4.5,424078336,0,"Low",1.28947368421053,49,38,12,5,1,TRUE,"Middle"
"6631",3,72299520,0,"Low",0.25,10,40,12,5,2,TRUE,"Middle"
"6632",5,291833856,0,"Low",0.0810810810810811,3,37,4,5,1,TRUE,"Low"
"6633",5,74441728,0,"Low",0.0540540540540541,2,37,12,5,1,TRUE,"Middle"
"6634",0,34751488,0,"Low",0,0,37,4,0,2,TRUE,"Low"
"6635",0,36003840,0,"Low",0,0,38,4,3,1,TRUE,"Low"
"6636",0,26896384,0,"Low",0,0,37,9,0,1,TRUE,"Middle"
"6637",1,52915200,0,"Low",0.05,2,40,4,4,1,TRUE,"Low"
"6638",0,35741696,0,"Low",0,0,37,12,0,1,TRUE,"Middle"
"6639",4.5,53539840,2.99,"Low",5.24324324324324,194,37,4,5,8,TRUE,"Low"
"6640",5,38077440,2.99,"Low",0.297297297297297,11,37,4,5,1,TRUE,"Low"
"6641",3.5,310630400,1.99,"Low",0.243243243243243,9,37,9,3,1,TRUE,"Middle"
"6642",3,484489216,0,"Low",4.35135135135135,161,37,4,5,1,TRUE,"Low"
"6643",0,141969408,23.99,"High",0,0,37,4,5,2,TRUE,"Low"
"6644",0,2808324096,0,"Low",0,0,38,12,0,1,FALSE,"Middle"
"6645",4.5,86316032,0,"Low",0.1,4,40,4,5,1,TRUE,"Low"
"6646",4,294790144,0,"Low",3.18421052631579,121,38,4,5,1,TRUE,"Low"
"6647",1,99665920,0,"Low",0.0263157894736842,1,38,4,5,6,TRUE,"Low"
"6648",5,151880704,0,"Low",0.0263157894736842,1,38,4,5,1,TRUE,"Low"
"6649",1,130640896,0,"Low",0.027027027027027,1,37,12,0,2,TRUE,"Middle"
"6650",0,62540800,0,"Low",0,0,40,12,0,1,FALSE,"Middle"
"6651",3.5,38723584,2.99,"Low",0.075,3,40,4,4,1,TRUE,"Low"
"6652",2,73741312,0,"Low",0.0540540540540541,2,37,4,4,8,TRUE,"Low"
"6653",0,38784000,0,"Low",0,0,37,4,0,2,TRUE,"Low"
"6654",0,46019584,0,"Low",0,0,37,12,0,1,TRUE,"Middle"
"6655",5,97139712,0,"Low",0.864864864864865,32,37,4,2,15,TRUE,"Low"
"6656",4,92536832,0,"Low",73.5135135135135,2720,37,4,4,1,TRUE,"Low"
"6657",4.5,36419584,0,"Low",0.4,16,40,9,3,12,TRUE,"Middle"
"6658",4.5,44193792,0,"Low",15.9459459459459,590,37,4,5,15,TRUE,"Low"
"6659",2.5,15490048,0,"Low",0.975,39,40,4,4,1,TRUE,"Low"
"6660",3,199593984,0,"Low",0.594594594594595,22,37,4,5,22,TRUE,"Low"
"6661",4.5,185210880,4.99,"Low",0.394736842105263,15,38,4,5,1,TRUE,"Low"
"6662",4,302747648,6.99,"Normal",0.243243243243243,9,37,4,5,1,TRUE,"Low"
"6663",0,68217856,0.99,"Low",0,0,40,12,5,3,TRUE,"Middle"
"6664",5,64337920,0,"Low",195.289473684211,7421,38,4,5,16,TRUE,"Low"
"6665",4,93831168,0,"Low",25.4864864864865,943,37,4,4,1,TRUE,"Low"
"6666",4,762607616,2.99,"Low",0.135135135135135,5,37,9,5,5,TRUE,"Middle"
"6667",4.5,124961792,0,"Low",0.27027027027027,10,37,4,5,1,TRUE,"Low"
"6668",4.5,64692224,0,"Low",32.8421052631579,1248,38,4,5,1,TRUE,"Low"
"6669",4,11880448,0,"Low",2.78378378378378,103,37,17,4,11,TRUE,"High"
"6670",5,42786816,4.99,"Low",1.48648648648649,55,37,4,5,11,TRUE,"Low"
"6671",4.5,19434496,0,"Low",9.7027027027027,359,37,4,4,1,TRUE,"Low"
"6672",4.5,1178562560,6.99,"Normal",3.43243243243243,127,37,9,5,5,TRUE,"Middle"
"6673",3.5,78057472,0,"Low",5.2,208,40,4,2,1,TRUE,"Low"
"6674",4.5,75487232,0.99,"Low",0.27027027027027,10,37,4,3,1,TRUE,"Low"
"6675",4,131863552,0,"Low",8.83783783783784,327,37,4,5,11,TRUE,"Low"
"6676",4.5,32374784,0,"Low",0.945945945945946,35,37,4,5,1,TRUE,"Low"
"6677",4.5,96992256,0,"Low",0.594594594594595,22,37,4,3,1,TRUE,"Low"
"6678",0,3968637952,7.99,"Normal",0,0,38,12,0,1,FALSE,"Middle"
"6679",3.5,69150720,0.99,"Low",0.162162162162162,6,37,4,0,1,TRUE,"Low"
"6680",4.5,22544384,0,"Low",11.1052631578947,422,38,4,5,1,TRUE,"Low"
"6681",1,185029632,1.99,"Low",0.027027027027027,1,37,4,5,12,TRUE,"Low"
"6682",4.5,228511744,0,"Low",22.9210526315789,871,38,9,5,3,TRUE,"Middle"
"6683",4,15518720,0,"Low",0.025,1,40,4,4,1,TRUE,"Low"
"6684",3.5,1309380608,0,"Low",1.32,33,25,4,5,1,TRUE,"Low"
"6685",3.5,139862016,0,"Low",0.0810810810810811,3,37,4,5,1,TRUE,"Low"
"6686",0,89677824,0.99,"Low",0,0,37,9,0,1,TRUE,"Middle"
"6687",1.5,133352448,0,"Low",0.459459459459459,17,37,4,0,1,TRUE,"Low"
"6688",4,101866496,0,"Low",0.0789473684210526,3,38,4,5,1,TRUE,"Low"
"6689",5,134669312,0,"Low",525.052631578947,19952,38,4,5,1,TRUE,"Low"
"6690",0,41731072,0,"Low",0,0,37,17,0,2,TRUE,"High"
"6691",0,53537792,0,"Low",0,0,38,4,4,1,TRUE,"Low"
"6692",4,263579648,0,"Low",4.56756756756757,169,37,4,5,1,TRUE,"Low"
"6693",4.5,245804032,0,"Low",7.56756756756757,280,37,4,5,11,TRUE,"Low"
"6694",4,7441408,0.99,"Low",0.513513513513513,19,37,12,4,1,TRUE,"Middle"
"6695",2.5,238605312,6.99,"Normal",1.2,48,40,4,5,1,TRUE,"Low"
"6696",5,3132416,0.99,"Low",0.0540540540540541,2,37,12,0,1,TRUE,"Middle"
"6697",4.5,100598784,2.99,"Low",2.9,116,40,12,5,14,TRUE,"Middle"
"6698",1,47082496,1.99,"Low",0.027027027027027,1,37,4,0,1,TRUE,"Low"
"6699",4.5,171978752,1.99,"Low",0.0540540540540541,2,37,12,5,1,TRUE,"Middle"
"6700",5,74856448,0,"Low",0.05,2,40,4,5,1,TRUE,"Low"
"6701",4,285643776,0,"Low",0.684210526315789,26,38,12,5,11,TRUE,"Middle"
"6702",5,112182272,2.99,"Low",0.027027027027027,1,37,4,5,1,TRUE,"Low"
"6703",2.5,44673024,1.99,"Low",2.45945945945946,91,37,4,3,7,TRUE,"Low"
"6704",2,81046528,0,"Low",0.0810810810810811,3,37,17,0,1,TRUE,"High"
"6705",3,83433472,0,"Low",0.6,24,40,4,5,1,TRUE,"Low"
"6706",4.5,964245504,6.99,"Normal",1.67567567567568,62,37,9,5,5,TRUE,"Middle"
"6707",2,19609600,1.99,"Low",0.236842105263158,9,38,4,3,1,TRUE,"Low"
"6708",4,102096896,0,"Low",0.72972972972973,27,37,4,5,1,TRUE,"Low"
"6709",0,124694528,0,"Low",0,0,37,12,4,17,TRUE,"Middle"
"6710",0,3148132352,11.99,"High",0,0,40,12,0,1,FALSE,"Middle"
"6711",4,97512448,0,"Low",0.921052631578947,35,38,4,5,11,TRUE,"Low"
"6712",4.5,26571776,2.99,"Low",0.0789473684210526,3,38,4,5,7,TRUE,"Low"
"6713",1.5,107465728,0,"Low",0.45,18,40,4,5,1,TRUE,"Low"
"6714",4.5,75849728,0,"Low",0.263157894736842,10,38,4,5,9,TRUE,"Low"
"6715",1,1210368,1.99,"Low",0.0540540540540541,2,37,4,5,1,TRUE,"Low"
"6716",4,969881600,6.99,"Normal",1.64864864864865,61,37,9,5,4,TRUE,"Middle"
"6717",0,120930304,0,"Low",0,0,37,9,0,2,TRUE,"Middle"
"6718",4,25473024,1.99,"Low",1.2,30,25,4,5,10,TRUE,"Low"
"6719",4.5,178887680,0,"Low",0.394736842105263,15,38,12,5,7,TRUE,"Middle"
"6720",3.5,76398592,0,"Low",1.23684210526316,47,38,9,5,1,TRUE,"Middle"
"6721",0,216435712,0,"Low",0,0,37,9,4,1,TRUE,"Middle"
"6722",3.5,12045312,0,"Low",0.875,35,40,4,4,1,TRUE,"Low"
"6723",3.5,131643392,0,"Low",0.108108108108108,4,37,17,0,1,TRUE,"High"
"6724",3.5,167212032,0,"Low",0.621621621621622,23,37,12,1,1,TRUE,"Middle"
"6725",4,129187840,0.99,"Low",0.837837837837838,31,37,9,0,1,TRUE,"Middle"
"6726",5,126790656,0,"Low",0.108108108108108,4,37,9,3,2,TRUE,"Middle"
"6727",4,21496832,0,"Low",6.725,269,40,4,2,1,TRUE,"Low"
"6728",1,127716352,0,"Low",0.027027027027027,1,37,17,0,1,TRUE,"High"
"6729",3,74035200,0,"Low",0.315789473684211,12,38,4,5,1,TRUE,"Low"
"6730",0,57677824,0.99,"Low",0,0,37,17,0,1,TRUE,"High"
"6731",0,138277888,2.99,"Low",0,0,37,4,5,1,TRUE,"Low"
"6732",5,77953024,0,"Low",0.702702702702703,26,37,12,5,1,TRUE,"Middle"
"6733",4.5,272778240,0,"Low",0.15,6,40,9,1,1,TRUE,"Middle"
"6734",0,57183232,0,"Low",0,0,38,4,5,1,TRUE,"Low"
"6735",0,173584384,0,"Low",0,0,38,12,5,1,TRUE,"Middle"
"6736",3,197963776,0,"Low",0.648648648648649,24,37,9,5,10,TRUE,"Middle"
"6737",4,116488192,0,"Low",0.657894736842105,25,38,4,5,11,TRUE,"Low"
"6738",3.5,68038656,0.99,"Low",0.162162162162162,6,37,4,0,12,TRUE,"Low"
"6739",1,99468288,0.99,"Low",0.135135135135135,5,37,4,4,1,TRUE,"Low"
"6740",0,41241600,0,"Low",0,0,37,4,2,1,TRUE,"Low"
"6741",0,87324672,0,"Low",0,0,37,4,5,1,TRUE,"Low"
"6742",5,19080192,4.99,"Low",1.28,32,25,4,4,8,TRUE,"Low"
"6743",4,45919232,0,"Low",0.9,36,40,4,0,1,TRUE,"Low"
"6744",4,152148992,0,"Low",1.44736842105263,55,38,9,4,18,TRUE,"Middle"
"6745",0,104089600,0,"Low",0,0,37,4,0,1,TRUE,"Low"
"6746",4,194245632,0,"Low",10,370,37,4,5,11,TRUE,"Low"
"6747",4,34050048,0,"Low",0.125,5,40,4,0,2,TRUE,"Low"
"6748",3.5,546985984,3.99,"Low",1.68421052631579,64,38,4,5,1,TRUE,"Low"
"6749",4.5,236668928,0,"Low",3.57894736842105,136,38,4,5,11,TRUE,"Low"
"6750",4.5,413144064,0,"Low",3.78947368421053,144,38,4,5,9,TRUE,"Low"
"6751",4.5,130727936,2.99,"Low",0.864864864864865,32,37,9,5,11,TRUE,"Middle"
"6752",4,189778944,0,"Low",1.08108108108108,40,37,9,5,1,TRUE,"Middle"
"6753",4,104864768,0,"Low",0.810810810810811,30,37,4,5,1,TRUE,"Low"
"6754",5,20476928,0,"Low",1.44736842105263,55,38,4,5,11,TRUE,"Low"
"6755",4,156213248,0,"Low",0.625,25,40,4,5,1,TRUE,"Low"
"6756",0,52090880,0.99,"Low",0,0,37,12,5,1,TRUE,"Middle"
"6757",4.5,366030848,2.99,"Low",8.72972972972973,323,37,9,5,13,TRUE,"Middle"
"6758",5,256277504,4.99,"Low",0.108108108108108,4,37,12,5,1,TRUE,"Middle"
"6759",1,17582080,1.99,"Low",0.289473684210526,11,38,4,3,1,TRUE,"Low"
"6760",5,10219520,0.99,"Low",0.105263157894737,4,38,4,4,1,TRUE,"Low"
"6761",4.5,94298112,0,"Low",3.81578947368421,145,38,4,5,2,TRUE,"Low"
"6762",5,17095680,1.99,"Low",82.675,3307,40,4,3,10,TRUE,"Low"
"6763",3.5,9238528,0.99,"Low",0.394736842105263,15,38,4,4,11,TRUE,"Low"
"6764",3,139218944,1.99,"Low",0.0540540540540541,2,37,4,0,12,TRUE,"Low"
"6765",5,35549184,0,"Low",40.6216216216216,1503,37,4,4,1,TRUE,"Low"
"6766",0,91759616,1.99,"Low",0,0,37,9,3,1,TRUE,"Middle"
"6767",4,123944960,0,"Low",0.631578947368421,24,38,4,5,10,TRUE,"Low"
"6768",4.5,120797184,0,"Low",19.7837837837838,732,37,9,5,1,TRUE,"Middle"
"6769",4,22405120,0,"Low",0.875,21,24,4,5,1,TRUE,"Low"
"6770",4.5,79204352,3.99,"Low",1.35135135135135,50,37,4,5,1,TRUE,"Low"
"6771",4,226617344,0,"Low",11.7027027027027,433,37,4,5,1,TRUE,"Low"
"6772",0,90322944,0,"Low",0,0,38,4,0,3,TRUE,"Low"
"6773",0,3975609344,9.99,"Normal",0,0,38,12,0,1,FALSE,"Middle"
"6774",0,83985408,0,"Low",0,0,40,12,5,1,TRUE,"Middle"
"6775",0,87440384,0,"Low",0,0,38,17,0,2,TRUE,"High"
"6776",4,106221568,0,"Low",3.875,155,40,4,5,1,TRUE,"Low"
"6777",4.5,559704064,0,"Low",5.08571428571429,178,35,4,4,1,TRUE,"Low"
"6778",4.5,405502976,1.99,"Low",0.1,4,40,4,5,13,TRUE,"Low"
"6779",4.5,542597120,0,"Low",14.88,372,25,9,5,1,TRUE,"Middle"
"6780",5,242101248,0,"Low",1.81081081081081,67,37,4,5,15,TRUE,"Low"
"6781",4.5,85362688,0,"Low",0.0526315789473684,2,38,4,5,1,TRUE,"Low"
"6782",3.5,633698304,4.99,"Low",2.2,55,25,9,5,1,TRUE,"Middle"
"6783",4.5,536311808,4.99,"Low",1.25,20,16,12,5,1,TRUE,"Middle"
"6784",5,824104960,0,"Low",0.27027027027027,10,37,4,5,1,TRUE,"Low"
"6785",4.5,105809920,29.99,"High",1.52,38,25,4,5,2,TRUE,"Low"
"6786",4,127559680,0,"Low",1.10810810810811,41,37,9,5,5,TRUE,"Middle"
"6787",0,106643456,0,"Low",0,0,37,4,5,2,TRUE,"Low"
"6788",5,20506624,0,"Low",22.3684210526316,850,38,4,4,1,TRUE,"Low"
"6789",0,47551488,0,"Low",0,0,37,4,3,2,TRUE,"Low"
"6790",0,85417984,6.99,"Normal",0,0,24,4,5,7,TRUE,"Low"
"6791",4,288715776,0,"Low",0.684210526315789,26,38,4,5,1,TRUE,"Low"
"6792",4,479453184,0,"Low",3.71052631578947,141,38,12,5,1,TRUE,"Middle"
"6793",0,369460224,2.99,"Low",0,0,37,4,5,6,TRUE,"Low"
"6794",0,150971392,4.99,"Low",0,0,37,12,5,1,TRUE,"Middle"
"6795",5,65756160,0,"Low",0.135135135135135,5,37,9,5,1,TRUE,"Middle"
"6796",4.5,147597312,1.99,"Low",4.35135135135135,161,37,9,4,6,TRUE,"Middle"
"6797",3.5,903281664,6.99,"Normal",1.33333333333333,32,24,9,5,3,TRUE,"Middle"
"6798",0,405783552,0,"Low",0,0,37,4,4,1,FALSE,"Low"
"6799",0,16068608,0,"Low",0,0,37,12,5,1,TRUE,"Middle"
"6800",2,20556800,0.99,"Low",0.243243243243243,9,37,12,0,1,TRUE,"Middle"
